date,series_id,yield_percent,publish_date,source_file_name,ingestion_timestamp,group,series,unit,term_yr,term_mth_whole,yield_decimal
2025-03-07,INM.DG29.NS2509,1.7,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.017
2025-03-10,INM.DG29.NS2509,1.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0165
2025-03-11,INM.DG29.NS2509,1.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0165
2025-03-12,INM.DG29.NS2509,1.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0165
2025-03-13,INM.DG29.NS2509,1.65,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0165
2025-03-14,INM.DG29.NS2509,1.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.016200000000000003
2025-03-17,INM.DG29.NS2509,1.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.016200000000000003
2025-03-18,INM.DG29.NS2509,1.62,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.016200000000000003
2025-03-19,INM.DG29.NS2509,1.5,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.015
2025-03-20,INM.DG29.NS2509,1.5,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.015
2025-03-21,INM.DG29.NS2509,1.48,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0148
2025-03-24,INM.DG29.NS2509,1.48,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0148
2025-03-25,INM.DG29.NS2509,1.48,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0148
2025-03-26,INM.DG29.NS2509,1.48,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0148
2025-03-27,INM.DG29.NS2509,1.47,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0147
2025-03-28,INM.DG29.NS2509,1.45,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.014499999999999999
2025-03-31,INM.DG29.NS2509,1.4,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.013999999999999999
2025-04-01,INM.DG29.NS2509,1.4,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.013999999999999999
2025-04-02,INM.DG29.NS2509,1.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.013300000000000001
2025-04-03,INM.DG29.NS2509,1.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.013000000000000001
2025-04-04,INM.DG29.NS2509,1.27,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0127
2025-04-07,INM.DG29.NS2509,1.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012199999999999999
2025-04-08,INM.DG29.NS2509,1.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012199999999999999
2025-04-09,INM.DG29.NS2509,1.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012199999999999999
2025-04-10,INM.DG29.NS2509,1.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012
2025-04-11,INM.DG29.NS2509,1.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012
2025-04-14,INM.DG29.NS2509,1.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012
2025-04-15,INM.DG29.NS2509,1.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.012
2025-04-16,INM.DG29.NS2509,1.15,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0115
2025-04-17,INM.DG29.NS2509,1.05,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0105
2025-04-22,INM.DG29.NS2509,0.9,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.009000000000000001
2025-04-23,INM.DG29.NS2509,0.9,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.009000000000000001
2025-04-24,INM.DG29.NS2509,0.9,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.009000000000000001
2025-04-28,INM.DG29.NS2509,0.87,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0087
2025-04-29,INM.DG29.NS2509,0.87,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0087
2025-04-30,INM.DG29.NS2509,0.87,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0087
2025-05-01,INM.DG29.NS2509,0.87,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0087
2025-05-02,INM.DG29.NS2509,0.85,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0085
2025-05-05,INM.DG29.NS2509,0.85,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0085
2025-05-06,INM.DG29.NS2509,0.85,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0085
2025-05-07,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-08,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-09,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-12,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-13,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-14,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-15,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-16,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-19,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-20,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-21,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-22,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-23,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-26,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-27,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-28,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-29,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-05-30,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-03,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-04,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-05,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-06,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-09,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-10,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-11,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-12,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-13,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-16,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-17,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-18,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-19,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-23,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-24,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-25,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-26,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-27,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-06-30,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-01,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-02,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-03,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-04,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-07,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-08,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-07-09,INM.DG29.NS2509,0.84,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2025,%pa,0.199863,2,0.0084
2025-01-03,INM.DG29.NS3009,2.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0231
2025-01-06,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-01-07,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-01-08,INM.DG29.NS3009,2.37,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023700000000000002
2025-01-09,INM.DG29.NS3009,2.4,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.024
2025-01-10,INM.DG29.NS3009,2.41,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0241
2025-01-13,INM.DG29.NS3009,2.45,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0245
2025-01-14,INM.DG29.NS3009,2.49,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.024900000000000002
2025-01-15,INM.DG29.NS3009,2.56,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0256
2025-01-16,INM.DG29.NS3009,2.51,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.025099999999999997
2025-01-17,INM.DG29.NS3009,2.45,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0245
2025-01-20,INM.DG29.NS3009,2.45,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0245
2025-01-21,INM.DG29.NS3009,2.44,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.024399999999999998
2025-01-22,INM.DG29.NS3009,2.4,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.024
2025-01-23,INM.DG29.NS3009,2.41,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0241
2025-01-24,INM.DG29.NS3009,2.38,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023799999999999998
2025-01-27,INM.DG29.NS3009,2.35,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0235
2025-01-28,INM.DG29.NS3009,2.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0231
2025-01-29,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-01-30,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-01-31,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-02-03,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-02-04,INM.DG29.NS3009,2.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0225
2025-02-05,INM.DG29.NS3009,2.24,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022400000000000003
2025-02-07,INM.DG29.NS3009,2.19,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0219
2025-02-10,INM.DG29.NS3009,2.27,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0227
2025-02-11,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-02-12,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-02-13,INM.DG29.NS3009,2.35,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0235
2025-02-14,INM.DG29.NS3009,2.31,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0231
2025-02-17,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-02-18,INM.DG29.NS3009,2.34,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023399999999999997
2025-02-19,INM.DG29.NS3009,2.35,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0235
2025-02-20,INM.DG29.NS3009,2.39,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0239
2025-02-21,INM.DG29.NS3009,2.36,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0236
2025-02-24,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-02-25,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-02-26,INM.DG29.NS3009,2.32,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0232
2025-02-27,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-02-28,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-03-03,INM.DG29.NS3009,2.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0222
2025-03-04,INM.DG29.NS3009,2.21,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022099999999999998
2025-03-05,INM.DG29.NS3009,2.24,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022400000000000003
2025-03-06,INM.DG29.NS3009,2.33,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0233
2025-03-07,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-03-10,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-03-11,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-03-12,INM.DG29.NS3009,2.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023
2025-03-13,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-03-14,INM.DG29.NS3009,2.26,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0226
2025-03-17,INM.DG29.NS3009,2.26,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0226
2025-03-18,INM.DG29.NS3009,2.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0225
2025-03-19,INM.DG29.NS3009,2.27,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0227
2025-03-20,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-03-21,INM.DG29.NS3009,2.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0225
2025-03-24,INM.DG29.NS3009,2.25,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0225
2025-03-25,INM.DG29.NS3009,2.29,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0229
2025-03-26,INM.DG29.NS3009,2.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023
2025-03-27,INM.DG29.NS3009,2.3,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.023
2025-03-28,INM.DG29.NS3009,2.28,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022799999999999997
2025-03-31,INM.DG29.NS3009,2.2,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.022000000000000002
2025-04-01,INM.DG29.NS3009,2.22,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0222
2025-04-02,INM.DG29.NS3009,2.18,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0218
2025-04-03,INM.DG29.NS3009,2.11,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.021099999999999997
2025-04-04,INM.DG29.NS3009,2.09,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.0209
2025-04-07,INM.DG29.NS3009,1.98,2025-07-09,hb2-daily.xlsx,2025-07-09T07:39:19.976Z,Inflation indexed bond,20 September 2030,%pa,5.199179,62,0.019799999999999998
